_id,date,keyword,real_name,service,gender,text,sentiment_val
655433f07be0446d93ac496c,2/15/2023 18:51,8790,Toyota Yaris Club Indonesia,instagram,male,"Segenap Pengurus dan Member Toyota Yaris Club Indonesia mengucapkan,Selamat bertambah Usia Tante Febi Rosseva TYCI Ketua Umum Toyota Yaris Club Indonesia Periode .Semoga senantiasa dalam Lindungan dan KasihNya.Menjadi pribadi yang lebih baik.Senantiasa bahagia dan sukses.AaamiinSalam Hangat,Regi Ezra Putra TYCIKetua Umum Toyota Yaris Club Indonesia AMAZING WITH TOYOTA YARIS CLUB INDONESIAHAPPINESS FOR EVERYONE. toyotaisfun toyotaadauntukandatoyotabikintenang toyotayarisclubindonesiatoyotaownerclubmemberoftocallyarisarebrotherstoyotaprevilageletsgobeyondbegroovyproudtobetycitycipeduliSTYCIyourjourneyourpassion bridgestonextycibridgestone AlwaysDriveSafelycumatoyotayangbisaitstimefornewjourneyexcitementenergyitstimeforeveryonebridgestone.idtoyotafactstoyota.id itstimeforeveryone",positive
6558cb667be0446d93f477a8,2/15/2023 20:47,9457,ariyanto,twitter,male,"SuzukiIndonesia Suzuki kapan niy bikin Sedan yg keren, MPV kelas atas amp SUV yg gagah perkasa kayak merek sebelah",positive
640b043f07c033a038791658,2/15/2023 19:48,7906,TEMPO.CO,news,,"TEMPO.CO, Jakarta PT Hyundai Motors Indonesia HMID akan membawa unit mobil display untuk dipamerkan di Indonesia International Motor Show IIMS di JIExpo, Kemayoran, Jakarta, Februari . Ke mobil itu adalah Creta, Stargazer, Staria, Santa Fe, Palisade, dan Ioniq .Selain unit display, Hyundai akan menyediakan mobil yang dapat dicoba oleh pengunjung di area test drive IIMS . Adapun unit yang dapat dicoba sama seperti yang dipamerkan di booth Hyundai. Produsen asal Korea Selatan ini akan memperkenalkan konsep sustainability untuk booth yang digunakan di IIMS dengan penekanan pada gaya hidup ramah lingkungan. Booth yang berlokasi di Hall D ini diklaim persen menggunakan bahan baku dari sisasisa bahan yang tidak terpakai dari pabrik Hyundai di Cikarang.Baca JugaDibuka Besok, IIMS Targetkan Ribu Pengunjung dan Transaksi Rp , TriliunHyundai juga menawarkan cek keadaan mobil secara gratis di Hyundai Service Point selama pameran berlangsung. Adapun service yang bisa dinikmati pengunjung antara lain multi inspection, cuci premium watrless, interior vacum, foggin disinfectant, dan sebagainya. Hyundai juga memiliki area test drive eksklusif dengan luas hingga meter persegi yang dikhususkan untuk merek ini.XMenurut jadwal, pameran otomitif IIMS akan dibuka oleh Presiden RI Joko Widodo pada pukul . WIB. Kemudian, Jokowi akan mengunjungi boothbooth peserta untuk melihat kendaraan bermotor yang akan dipamerkan.Pilihan Editor Yadea Pamerkan Motor dan Sepeda Listrik di IIMS Baca JugaPresiden Jokowi Dijadwalkan Membuka Pameran IIMS Ingin berdiskusi dengan redaksi mengenai artikel di atas Mari bergabung di grup Telegram GoOto",positive
640ac99207c033a038055628,2/16/2023 3:45,7906,hyundaimajutegalofficial,instagram,n/a,Terimakasih kepada Bapak Imam Khusni Mubarok telah mempercayakan kebutuhan pembelian unit kendaraan Stargazernya kepada kami.Test Drive sekarang dan rasakan kenyamanan berkendara dengan mobil Hyundai bersama kami PT. Mitra Maju Mobilindo Hyundai Tegal. Autorized Dealer Resmi HyundaiInformasi lebih lanjut Hubungi WA   T   hyundaicreta hyundai cars followforfollowback stargazer santafe palisade hyundaitegal infotegal pekalonganinfo pemalang brebes stargazer,positive
640ac99207c033a03805565c,2/16/2023 3:54,7906,hyundaimajutegalofficial,instagram,n/a,Terimakasih kepada Ibu Lisa Mariana telah mempercayakan kebutuhan pembelian unit kendaraan Stargazernya kepada kami.Test Drive sekarang dan rasakan kenyamanan berkendara dengan mobil Hyundai bersama kami PT. Mitra Maju Mobilindo Hyundai Tegal.Authorized Dealer HyundaiInformasi lebih lanjut Hubungi WA   T  hyundaicreta hyundai cars followforfollowback stargazer santafe palisade hyundaitegal infotegal pekalonganinfo pemalang brebes stargazer,positive
640ac1f607c033a038ddd572,2/16/2023 3:15,7906,my_mayasarii,instagram,n/a,Terimakasih sudah mempercayakan pembelian unit hyundai Stargazer kepada kami Sukses selalu keluarga Bapak Dadang Informasi PemesananHubungiMayasariSales Counterreelsinstagram hyundaistargazer hyundai mobilviral delivery allpraiseistoallah bahagiaitusederhana berkah iloveislam komunitasbisnis sukabumi sumabumiinfo hyundaistargazer,positive
6558e9c47be0446d938b5583,2/15/2023 17:40,8790,mughny,twitter,female,"Ternyata pada fakta di lapangan, honda brio itu lebih kokoh daripada toyota fortuner ya. Apalagi honda brio warna kuning sangat kokoh sekali. Good job untuk desainnya Honda ",positive
640aaf1e07c033a03877bbbb,2/16/2023 1:58,7905,pindainews,twitter,n/a,"Terus Berinovasi, Hyundai Kembangkan Sistem Futuristik httpst.coRvQzFQMv",positive
640b059c07c033a03880d3b3,2/16/2023 1:24,7906,Grosir Mobil,youtube,n/a,"Test Drive Hyundai Stargazer Prime IVT Smartsense Beneran Berfungsi Desainnya sebanding dengan kenyamannya ga sihApalagi Stargazer ini cocok jadi mobil keluarga yang kaya fiturDari sisi keselamatan dan keamannya, mobil ini canggih lho Sobat GmobUntuk test drive lengkapnya bisa kalian tonton di YouTube Grosir Mobil yagrosirmobil mokas mokasberkualitas mokasjabodetabek beritaotomotif otomotifindonesia otomotif hyundai hyundaiofficial hyundaiindonesia reviewhyndai jualhyundai mobilhyundai hyundaistargazer jualmobil jualmobilbekas mobilbekas tipsmobil trikmobil reviewmobil reviewotomotif otomotif otomotifmobil stargazer stargazerindonesia reviewstargazer stargazer stargazer stargazerclub jualstargazer stargazerofficial",positive
6558e9b27be0446d938af712,2/15/2023 22:17,8790,detikoto,twitter,n/a,Toyota Grand Highlander resmi meluncur di pasar Amerika Serikat. Hal yang paling menarik adalah Grand Highlander mengadopsi grille berbentuk heksagonal seperti yang diaplikasikan di LMPV Toyota Avanza. httpst.coKWXlmuflS,positive
640b043a07c033a03878fa79,2/15/2023 20:49,7905,SINDOnews.com,news,,"WASHINGTON Hyundai dan Kia meluncurkan perangkat lunak software untuk menekan kasus pencurian mobil. Dalam dua tahun terakhir, Hyundai dan Kia cukup dibikin pusing dengan kasus pencurian mobil yang berbuntut pada tuntutan hukum class action.Administrasi Lalu Lintas dan Keselamatan Jalan Raya Nasional NHTSA mengatakan bahwa Hyundai dan Kia telah mengembangkan perangkat lunak pencegah pencurian untuk lebih dari juta kendaraannya yang tidak memiliki sistem immobilizer. Perangkat lunak ini akan diberikan secara gratis kepada pemilik kendaraan.Perangkat lunak ini akan tersedia untuk sekitar , juta kendaraan Hyundai dan , juta kendaraan Kia, menurut keterangan NHTSA dikutip dari laman techcrunch, Rabu .Baca juga Hasil Survei Mobil dengan Keyless Rawan PencurianPerangkat lunak ini membuat dua perubahan penting pada kendaraan Kia dan Hyundai. Perangkat lunak ini membuat alarm pencurian memperpanjang suara alarm dari detik menjadi satu menit.Selain itu, memerlukan kunci untuk berada di sakelar pengapian untuk menghidupkan kendaraan. Hyundai juga mengirimkan stiker jendela kepada pelanggan berisi peringatan kepada pencuri bahwa kendaraan tersebut dilengkapi dengan perlindungan antipencurian.Kia, yang berada di bawah perusahaan induk yang sama, juga meluncurkan pembaruan perangkat lunak gratisnya, mulai akhir bulan ini. Pembuat mobil juga telah memasok lebih dari . kunci roda kemudi sejak November kepada lembaga penegak hukum di negara bagian.Diketahui ribuan kendaraan Hyundai dan Kia dengan kunci fisik telah dengan mudah dicuri dalam satu tahun terakhir karena kurangnya immobilizer. Immobilizer adalah salah satu sistem antimaling yang terdapat pada kunci mobil menggunakan perantara gelombang radio sebagai identitas kunci pada mobil.Baca juga Hyundai Mulai Hentikan Penjualan Mobil Bensin di Pembaruan perangkat lunak bekerja dengan cara yang sederhana. Saat pintu dikunci dengan key fob, fitur ignition kill diaktifkan. Artinya, selama mobil dikunci dengan fob, mobil tidak dapat dicuri dengan sesuatu yang sederhana seperti kabel USB.Kia telah menyelesaikan pengembangan perangkat lunak keamanan yang ditingkatkan untuk membatasi pengoperasian sistem pengapian kendaraan yang tidak sah pada model tertentu yang tidak dilengkapi dengan immobilizer, demikian keterangan pabrikan asal Korea Selatan itu dikutip dari laman The Drive.",positive
6519f29aca55f77d065e705a,2/15/2023 18:14,7180,Marjun29,twitter,n/a,WulingMotorsID . Wind Wuling Indonesian Command . IoV Wuling Remote Control App Airev Semoga bisa beruntung BSAdon paladink DPS httpst.copZocqvsLu,positive
6559bd747be0446d93cd2d3f,2/15/2023 16:35,1352,Besyasfenss,twitter,n/a,"WulingMotorsID keren banget, apalagi fitur WIND, Wuling Air EV bisa mengkomando menggunakan suara untuk menaik turunkan musik, kaca, radio, AC, hingga menerima telepon yang ditampilkan di head unit , inci",positive
6559bd747be0446d93cd2d89,2/15/2023 16:36,1352,Besyasfenss,twitter,n/a,WulingMotorsID mantap lah Wuling Air EV mobil listrik bisa jadi alternatif ramah lingkungan ya,positive
6559bd747be0446d93cd2d0d,2/15/2023 16:38,1352,bimo laksono,twitter,male,"WulingMotorsID Mantap sih ini baterai Wuling Air ev dari hingga persen, cukup dengan jam dengan listrik , kW.",positive
6558d6267be0446d932bd73e,2/16/2023 0:15,9479,Lana,twitter,male,Ya alloh pengen daihatsu sirion,positive
63f2bbe371027138bca924e5,2/16/2023 1:20,7820,rezatoyotabali,instagram,n/a, REZA TOYOTA BALI Terima kasih Pak Surata dan Keluarga sudah beli TOYOTA VELOZ Q CVT WHITE dengan rezatoyotabali . Semoga mobil barunya membawa banyak Rezeki ya..Konsultasikan Kebutuhan Toyota Anda Klik Link Bio Reza Dealer Toyota Bali  Diskon Besar Pembelian Mobil Baru Pasang BaruPerpanjang Asuransi Tukar Tambah Segala Merk Kendaraan______________________   Reza Toyota Bali  Klik Link WEB..httpswww.rezatoyotabali.comhttpswww.rezatoyotabali.com..infotoyotabali toyota auto toyotadenpasar ResolusiSpartansSpartansJuaraLagiOneTeamOnePurpose toyota,positive
640aaf4307c033a03878a26f,2/12/2023 1:49,7905,mya mya~??,twitter,n/a,"aaa jd inget wkt lagi pejalanan pulsek tiba bapak mulai percakapanbpk itu yg di depan mobil listrik loh,bpk gw tau klo gw suka bgt ama mobil listrik, wkt itu yg ditunjuk merk Hyundai Ioniq , trus w disuruh cari di gugel harganya. convo begituan aj w dah seneng sumpah loh httpst.coambDGeMK",positive
640ac32407c033a038e32fe2,2/12/2023 2:06,7906,kezaberkahberlian,instagram,n/a,Alhamdulillah hari ini kirim konsumen langsung. Selamat bergabung di keluarga Hyundai pak Benny dan pak Lando. HyundaiGowaPramukaHyundaiMobilIndonesiaHyundaiStargazer hyundaistargazer,positive
640ac9f707c033a0380725e4,2/11/2023 16:07,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar bu NIA telah percaya ke HYUNDAI STARGAZERSemoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
640ac9f707c033a0380725bf,2/11/2023 16:04,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar ci NITA telah percaya ke HYUNDAI STARGAZER Semoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
640ac9f707c033a03807256b,2/11/2023 15:53,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar pak aris telah percaya ke HYUNDAI CRETA sebagai kado ulang tahun istri Semoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
640ac9f707c033a0380725f9,2/11/2023 15:55,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar pak DAMAR telah percaya ke HYUNDAI CRETA sebagai kado ulang tahun istri Semoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
640ac9f707c033a0380725e7,2/11/2023 15:59,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar pak ERFIN telah percaya ke HYUNDAI STARGAZER sebagai mobil sehari hari nyaSemoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
640ac9f707c033a03807254c,2/11/2023 16:02,7906,hyundaicirebon78,instagram,n/a,"Alhamdulillah,terimakasih buat keluarga besar pak HESTU telah percaya ke HYUNDAI CRETA Semoga sehat selalu lancar terus rejeki nya More info  STARGAZER CRETA cretaindonesia santafe ioniq ioniqelectric ioniqindonesia PALISADE palisade STARIA staria hyundaicirebon stargazer",positive
63f5a4c971027138bc64afab,2/15/2023 22:33,7840,hasbul_keyman,instagram,male,"Alhamdulillah. .done buat balik kunci motor hilang HONDA WAVE. kes kunci hilang entah kemana. . jenuh owner cari merata tapi tak ada juga. .mujur ada motor kedua, dapatlah owner guna buat pergi kerja. .hari dapat balik awal ..bolehlah owner Roger abam untuk buatkan kunci motor nie. .nie abam da siapkan batang kunci baru jaga baik nah.. syukur selesai .www.wasap.mywww.wasap.my.httpswww.facebook.comhasbulkeymanhttpswww.facebook.comhasbulkeyman.tukangkunciselangor tukangkuncikajang masalahkuncikeretahilang kuncimotorhilang masalahkunciimmobilizer kuncikeretahilang kuncimotorhilang Duplicatekey locksmithselangorDuplicateflipkey flipkey proton myvi toyota honda kuncilorihilang kuncimotorhilang servicedatangrumah melayu BMF locksmithselangor tukangkuncikualalumpur locksmithkualalumpur runnerkunci petisurat kuncikedaihilang opendoorservice tukangkuncimelayu duplicatekeycarservice toyota",positive
63f2693371027138bc85ef61,2/15/2023 16:10,7818,hasbul_keyman,instagram,male,Alhamdulillah. .done buat balik kunci motor hilang YAMAHA RXZ. .kes kunci hilang time owner pergi cari part motor nie. .sekali balik nak test semua ya. .eh kunci tak ada dengan geng yang dia . .aduh jem Pala owner dok pikir macam mana kunci boleh terkeluar dari ring kunci Tu. . seminggu Dua juga owner monung tengok motor nie. .bila owner dapat tahu abam boleh buat model nie. .terus owner Roger abam untuk buatkan kunci motor nie..sekarang dah ada batang kunci baru jaga baik nah. . syukur selesai .www.wasap.mywww.wasap.my.httpswww.facebook.comhasbulkeymanhttpswww.facebook.comhasbulkeyman.tukangkunciselangor tukangkuncikajang masalahkuncikeretahilang kuncimotorhilang masalahkunciimmobilizer kuncikeretahilang kuncimotorhilang Duplicatekey locksmithselangorDuplicateflipkey flipkey proton myvi toyota honda kuncilorihilang kuncimotorhilang servicedatangrumah melayu BMF locksmithselangor tukangkuncikualalumpur locksmithkualalumpur runnerkunci petisurat kuncikedaihilang opendoorservice tukangkuncimelayu duplicatekeycarservice toyota,positive
63f5a5f971027138bc6a4d0b,2/15/2023 16:10,7840,hasbul_keyman,instagram,male,Alhamdulillah. .done buat balik kunci motor hilang YAMAHA RXZ. .kes kunci hilang time owner pergi cari part motor nie. .sekali balik nak test semua ya. .eh kunci tak ada dengan geng yang dia . .aduh jem Pala owner dok pikir macam mana kunci boleh terkeluar dari ring kunci Tu. . seminggu Dua juga owner monung tengok motor nie. .bila owner dapat tahu abam boleh buat model nie. .terus owner Roger abam untuk buatkan kunci motor nie..sekarang dah ada batang kunci baru jaga baik nah. . syukur selesai .www.wasap.mywww.wasap.my.httpswww.facebook.comhasbulkeymanhttpswww.facebook.comhasbulkeyman.tukangkunciselangor tukangkuncikajang masalahkuncikeretahilang kuncimotorhilang masalahkunciimmobilizer kuncikeretahilang kuncimotorhilang Duplicatekey locksmithselangorDuplicateflipkey flipkey proton myvi toyota honda kuncilorihilang kuncimotorhilang servicedatangrumah melayu BMF locksmithselangor tukangkuncikualalumpur locksmithkualalumpur runnerkunci petisurat kuncikedaihilang opendoorservice tukangkuncimelayu duplicatekeycarservice toyota,positive
6558e9b27be0446d938af5fc,2/16/2023 3:30,8790,Saluran TV1,twitter,n/a,"Bersama Jose Pabli Cantillo melihat kecanggihan dan teknologi pembuatan SD Skydrive di Toyota City, Japan, dan Quadrofoil watercraft di Slovenska Bistrica, Slovenia dalam TechToys Ep. pukul . malam ini di TV httpst.coNJHRtoOOt RTMKlik httpst.coqebwXQjwK",neutral
6515662fca55f77d0638fca2,2/15/2023 14:25,9306,CUSTOM FURNITURE & INTERIOR?,instagram,n/a,Bersedia untuk kebangkitan BEASTS baru akan dikeluarkan tidak lama lagi.Buatlah pilihan BIJAK dalam membeli kereta idaman dan jugak penasihat kereta anda..WhatsApp FiePenjualKereta sekarang BOOKED NOW httpswa.memessageYFTCQSUUAWDKAhttpswa.memessageYFTCQSUUAWDKAhttpswa.memessageYFTCQSUUAWDKAfietoyota toyota toyotamalaysia salesmantoyota salesman salesmantoyotaperlis salesmantoyotautara toyotaMY toyotayaris toyotavios toyotaKLCorollaCrossHybrid ToyotaMY toyotacamry toyotafortuner toyotaherrier toyotavelfire toyotaveloz corollacrosshybrid,neutral
640ab01107c033a0387da63a,2/15/2023 18:37,7905,Kenny Gautama,instagram,male,Bintang baru keluarga Hyundai STARGAZER siap menemani aktifitas Info pemesananKenny GautamaHyundai Soetta PalembangJl.Soekarno Hatta No.hyundaimajumotor hyundaimajumotorgroup hyundaimajumotorpalembang hyundaicreta hyundaisantafe hyundaistaria hyundaipalisade hyundaiioniq hyundaistargazer hyundaimotorindonesia hyundaimotormanufacturingindonesia hyundaimotor hyundaisoettapalembang bintangbarukeluarga hyundaimotorindonesia,neutral
640ac1f607c033a038ddd5a0,2/15/2023 18:33,7906,promomobilhondajakarta.id,instagram,n/a,"Dapatkan Penawaran Khusus Pembelian Mobil Hyundai DP minim Bunga Program Cuti bayar selama th Bonus Aksesories Pilihan Proses Cepat dan Mudah Data di Bantu Sampai Approve Melayani Pembelian Mobil Hyundai di Seluruh Indonesia dalam dan luar kota_________________________ Rekening Kantor PT.Hyundai Mobil IndonesiaBca ..Bca KCU Arteri Pondok Indah_________________________ Konsultasikan rencana pembelian Mobil Hyundai nya dengan Sales Consultant terpercaya, dan dapatkan Promo terbaik hanya di sini _________________________ PT.Hyundai Mobil Indonesia SimprugJl.Teuku Nyak Arief No. RT.RW., Grogol Utara, Kby.Lama, Jakarta Selatan Info Pemesanan Hubungi Iqbal Hyundaiwa.me....hyundai creta stargazer palisade ioniq kona santafe hyundaicreta hyundaistargazer hyundaipalisade hyundaiioniq hyundaikona hyundaisantafe hyundaijakarta hyundaijakartaselatan hyundaiindonesia mobil mobilbaru salesmobil salesmobilhyundai stargazer",neutral
640aaf1e07c033a03877bbc6,2/15/2023 23:45,7905,hyundai andalanjakarta,twitter,n/a,Faidull ridwanhr Halo kak minat mobil hyundai,neutral
6559bd6e7be0446d93ccff17,2/16/2023 3:50,1352,pan,twitter,male,FWBESS Wuling air ev kalo dipake di kota kota ngechargenya seminggu berapa kali deh Wkwk,neutral
640ac1f607c033a038ddd5b1,2/15/2023 19:16,7906,raynata_21,instagram,n/a,"Hallo Hyundai LoversDi bulan penuh cinta ini saatnya tunjukan kasih sayang kamu untuk yang tersayangMenyambut bulan penuh cinta ini Hyundai Internusa memberikan Promo Spesial.BUNGA DP RINGAN TENOR hingga tahunCicilan Mulai JutaanTrade In Benefit Hingga JutaHadiah Langsung untuk Konsumen Tersayang Smart TV in Air Purifier EMoney Voucher Belanja Voucher AksesorisMASIH BANYAK BENEFIT LAINNYAJANGAN SAMPAI TERLEWATKAN, AMBIL PROMO INI SEKARANGSyarat Ketentuan Berlaku.Jangan lupa like, save dan share promo ini yaInfo Promo Hubungi kami  Raynatahyundai hyundaiinternusa hyundaikarawang hyundaipurwakarta hyundaicianjur promohyundai pilihhyundaiinternusa hyundaicintakamu promoakhirtahun promomobil hyundaicreta hyundaipalisade hyundaiioniq hyundaisantafe hyundaistargazer hyundaistaria promovalentine promoawaltahun hyundaistargazer",neutral
640ac99207c033a0380555fd,2/15/2023 19:29,7906,engravercarmat,instagram,n/a,Hallow sobat Engraver Cari produk original yang sudah terjamin kualitasnya dan produk habis diborong jutaan orang Kunjungi toko kami httpsshp.eeefucbhs Pesan Dan Hubungi Kami WhatsApp Call Shopee EngraverTokopedia EngraverLazada Engraver MatTiktok EngraverMathyundaiindonesia stargazer hondaindonesia toyotaindonesia jakartavseverybody aksesorismobil otomotif karpetmobil karpetmotor suzukiindonesia stargazer,neutral
640ac99207c033a0380555f9,2/15/2023 22:37,7906,hyundaimajumotor,instagram,n/a,Halo Sahabat Hyundai. Sudah tahukah Anda Fitur Automatic Temperatur Control pada mobil Hyundai Informasi test drive dan lainnya Hubungi WA  Telp  hyundaimajumotor.idHyundaiCreta CRETA Hyundai STARGAZER BintangnyaKeluarga BintangBaruKeluarga HyundaiIndonesia ForARemarkableLifeTheallnewPALISADE HyundaiIndonesia HyundaiPalembang HyundaiSumsel HyundaMajuMotor HyundaiSantaFE HyundaiKona HyundaiIONIQ Hyundai HyundaiIndonesia CRETA DrivingMeaningfulInnovation otomotif otomotifindonesia promopalembang style palembangterkini bintangbarukeluarga,neutral
655336ecca55f77d0651ec14,2/15/2023 17:28,9534,nindy_suzukiciledug,instagram,female,"Halo sobat Suzuki. .Edisi ngabisin stok nih, suzuki carry pick up nya DP bisa jutaan aja, untung sampai puluhan juta rupiah. Segera BOOKING SEKARANG banyak hadiah nya Untuk info lebih lanjut bisa hubNindy suzuki suzukicarry suzukixl_id suzukijimny suzukiswiftsport suzukijabodetabek suzukiswiftsport",neutral
65533e80ca55f77d06a05187,2/15/2023 17:16,9457,suzuki.lampung,instagram,n/a,"Halo Suzuki Family Hayo Siapa yang disini masih bingung mau Body Repair yang terpecaya dan bisa All Merk Promo Body Repair hanya di Suzuki Persada Lampung Raya Untuk kamu yang mau body repair mobil kesayangan kamu semakin kece dan oke,Jadi tunggu apalagi Yuk Segera Kunjungi Suzuki Persada Lampung Raya Didaerah kamu ya suzuki suzukiindonesia suzukipersadalampungraya suzukimakinbooming suzukikeren suzukilampung yourgear bodyrepair servicelampung authorizedpersada suzukiindonesia",neutral
6558cb1b7be0446d93f23bd1,2/16/2023 3:21,9462,Official Suzuki Indonesia,twitter,n/a,Hi Suzuki Family Ikutin keseruan road trip bareng Suzuki XL yukSuzuki SuzukiIndonesia SuzukiTeManBerkendara YourGear httpst.cooCbMFAs,neutral
640b043a07c033a03878faa4,2/15/2023 16:17,7905,CNBCindonesia,news,,"Jakarta, CNBC Indonesia Pertarungan kendaraan di pasar otomotif Indonesia bakal sengit. Hal ini terlihat dari banyaknya agen pemegang merek APM yang bakal menampilkan deretan mobil baru di ajang Indonesia International Motor Show IIMS yang akan digelar mulai besok di JIExpo Kemayoran, Jakarta.Beberapa APM sudah tidak malumalu mengungkap mobil yang bakal rilis meski sebagian lainnya lebih memilih untuk sekedar memberi bocoran atau kisikisi saja.Berikut mobil yang bakal rilis di IIMS Suzuki menebar gambar teaser dari SUV baru yang diduga Suzuki Grand Vitara sejak akhir Januari. Teaser itu memiliki tagline The Exellent Revival yang memberikan kode bahwa Grand Vitara akan lahir kembali di Indonesia.Rising of the legend Our legend will be coming away with the excellent revival. Stay tuned. .., tulis Suzuki di saluran media sosialnya.Jika mengacu tanggal tercantum di unggahan itu, besar kemungkinan bakal ada mobil baru dari Suzuki di IIMS .Suzuki Grand Vitara terbaru sudah meluncur lebih dulu di India tahun lalu. Maruti Suzuki India juga sudah mengumumkan akan mengirim mobil ini ke negara di dunia, salah satunya di kawasan ASEAN.Brand asal Jepang yang kini berada di bawah PT Plaza Auto Mega Subaru Indonesia akan menghadirkan produk baru di ajang IIMS . Pada situs resmi Subaru Indonesia juga terdapat gambar yang sama dengan tulisan World Rally Xperimental, yang jika disingkat menjadi WRX.Di pasar global, mobil ini sudah rilis pada November yakni di Jepang. Setahun berselang yakni mobil ini rilis di Amerika Serikat. Meski demikian, mobil ini belum juga meluncur di Indonesia.Pabrikan asal China Chery sudah mengumumkan bakal merilis Omoda . OMODA sebelumnya sudah beberapa kali hadir di pameran otomotif yang diikuti oleh Chery selama tahun , namun unit tersebut merupakan unit setir kiri. Kini OMODA yang akan hadir pada IIMS merupakan unit setir kanan yang sudah siap untuk dipasarkan di Indonesia.Pada IIMS nanti, bisa menjadi kesempatan besar bagi para pecinta otomotif yang sudah penasaran dengan OMODA karena mereka bisa melakukan test drive dan merasakan langsung kecanggihannya, kata Executive Vice President PT Chery Sales Indonesia Zhang Wei dalam keterangan resmi.Omoda merupakan SUV lima penumpang yang memiliki panjang . mm, lebar . mm, tinggi . mm, dan jarak sumbu roda . mm. Mesinnya terdiri dari dua varian, yakni . cc TGDI dengan tenaga hp dan torsi Nm, serta . cc TCI dengan tenaga hp dan torsi Nm.Merek China lainnya yakni DFSK pun sudah memberi kisikisi bakal merilis dua mobil baru di ajang IIMS .Ada dua spesial display yang pertama kali hadir di Indonesia. Keduanya adalah battery electric vehicle, satunya kompak SUV lima penumpang dan satunya komersial pikap listrik pertama di Indonesia, ungkap Marketing Head PT Sokonindo Automobile Ahmad Rofiqi pekan lalu.Dari siluet yang ada, pikap listrik yang dimaksud kemungkinan DFSK EC. Memiliki baterai baterai lithium iron phosphate LFP berkapasitas , kWh, pikap listrik ini mampu menempuh jarak hingga km.Adapun pabrikan China lainnya yakni MG juga bakal merilis mobil baru. Meski tidak secara gamblang mengungkapkan penampilan MG nanti, dalam gambar teaser dan fasia depan yang tersingkap, mobil itu identik dengan MG EV.Dalam laman resminya, mobil ini menggunakan teknologi Rubiks Cube yaitu arsitektur motor penggerak, yang disambungkan ke roda belakang alias rear wheel drive.Wuling bakal menampilkan sebuah mobil SUV, diduga mobil ini adalah Wuling Alvez. Hal itu terungkap pada konferensi pers IIMS lalu.Kami sampaikan di konferensi pers Wuling Februari nanti, sebagai penutup kami akan reveal something spesial di IIMS , kata Brian Gomgom, Public Relation Manager Wuling Motors.Adapun Wuling telah mendaftarkan Wuling Alvez pada situs Pangkalan Data Kekayaan Intelektual atau PDKI Kementerian Hukum dan HAM. Mobil tersebut terdaftar sebagai produk kendaraan dengan nomor permohonan DID.Hyundai Indonesia resmi mengumumkan bakal merilis mobil baru di ajang Indonesia International Motor Show IIMS , yakni Hyundai Creta Dynamic Black Edition.Berdasarkan surat undangan yang diterima CNBC Indonesia, peluncuran ini bakal berlangsung pada Kamis, Februari di Booth Hyundai HallBooth D, JIEXPO Kemayoran.PT Hyundai Motors Indonesia mengundang rekanrekan media untuk menjadi saksi dari peluncuran Hyundai Creta Dynamic Black Edition. Kegiatan tersebut akan diselenggarakan pada perhelatan IIMS , tulis Hyundai di undangan resminyaUndangan resmi tersebut seperti menjawab siluet yang sudah dikeluarkan Hyundai kemarin, Senin . Melalui unggahan di Instagram, Hyundai menampilkan teaser berupa siluet mobil dengan tiga titik LED, yang merupakan identitas Hyundai Creta.Sebelumnya Creta dibalut kelir serba hitam sudah lebih dulu meluncur di India menggunakan nama varian Knight Edition.",neutral
