_id,date,keyword,real_name,service,gender,text,sentiment_val
63f972a471027138bc27f260,2/14/23 5:47,7861,Republika Online,news,,"REPUBLIKA.CO.ID, JAKARTA Vice President Toyota Astra Motor TAM Henry Tanoto memberikan alasan mengenai kehadiran Toyota All New Agya dan Toyota Agya GR Sport yang tidak langsung dipasarkan untuk konsumen Toyota di Indonesia. Jadi memang kita world premiere lebih fokus memperkenalkan produknya dan juga development storynya. Jadi setelah itu diikuti pada tanggal mainnya tentang penjualan dan pemasarannya sendiri, kata Henry Tanoto saat peluncuran Toyota All New Agya dan Toyota Agya GR Sport di Jakarta, Senin .Produk yang masih berkedok prototipe ini diyakini oleh Henry, bakal tidak memiliki perubahan pada saat nanti resmi akan dijual untuk konsumen di Indonesia. Nanti detilnya ya. Tapi saya yakin tidak banyak perbedaan ya. Kurang lebih segitu, ucap dia.Dia menilai bahwa saat ini Toyota hanya ingin fokus untuk menyajikan berbagai produk yang akan dapat menemani semua lapisan konsumen yang ada di Indonesia dengan produkproduk yang memang dibutuhkan. Hingga kini, Toyota Agya telah berhasil membukukan lebih dari . pelanggan berkat bermodalkan tiga DNA utama yaitu kualitas yang dapat diandalkan, konsumsi bahan bakar yang hemat, serta harga yang terjangkau.Dengan adanya perubahan yang dimiliki oleh Toyota All New Agya, mobil ini diklaim akan memberikan tenaga yang lebih menyenangkan berkat mesin baru berkode WAVE dengan kubikasi . cc silinder Dual VVTi yang menghasilkan tenaga PS pada . rpm dan torsi , Kgm pada . rpm.",negative
63f8923371027138bc215892,2/13/23 13:51,7859,404 not found,twitter,male,"ridwanhr Jelek bgt ya image yang punya dua mobil itu. Lha keluargaku gimana terus an. Punya dulu gegara mobil lama toyota rush gk enak dan kurang luas. Kalo ganti model mpv, takut kalo dibawa ke gunung dan jalan berlubang. Akhirnya pilih fortuner dibanding innova gegara ngerasa aman aja",negative
63f9745c71027138bc2d96ef,2/13/23 19:16,7861,suara.com,news,,"Suara Joglo Dalam sepakan ini dua insiden arogansi pengemudi Fortuner bikin gaduh jagat media sosial. Sebetulnya bukan kali ini saja peristiwa ini terjadi, namun dua peristiwa ini terjadi dalam tempo waktu berdekatan.Kedua peristiwa itu juga ramai menjadi sorotan warganet. Kasus pertama terjadi di Rawamangun Jakarta Timur. Sopir Fortuner berpelat dinas Polri , berinisial Y, menabrak pengendara motor.Pengemudi Fortuner bukan polisi, masyarakat umum. Mertuanya yang polisi dinasnya di Lampung, kata Kanit Laka Satlantas Polres Jakarta Timur AKP H Ediyono ketika dikonfirmasi di Jakarta kemarin.Dalam pemeriksaan itu, kata dia, Y mengaku mobil Fortuner yang dikemudikannya itu adalah milik mertuanya. Penggunaan pelat dinas Polri di kendaraan itu sampai saat ini juga masih didalami oleh Propam.Kalau pelat dinas itu lagi didalami, itu bukan urusan kita, urusan Propam lebih paham. Tapi lakanya sepenuhnya tanggung jawab Polres Jaktim, kata Ediyono.Mobil Fortuner itu, kata dia, aslinya bernopol B FJD. Secara aturan, penggunaan pelat dinas Polri itu jelas melanggar karena bukan peruntukannya untuk orang sipil. Tapi lebih jelasnya itu bukan ranah saya itu, Propam atau Paminal, ucapnya.Selang empat hari lagilagi arogansi melibatkan pengemudi Fortuner. Kali ini terjadi di Jakarta Selatan. Sebuah video Toyota Fortuner hitam menabrak sebuah mobil Honda Brio viral sejak, Minggu Februari .Peristiwa ini disebutsebut terjadi dini hari kemarin. Dalam video yang diunggah akun Twitter, terlihat pengemudi mobil fortuner bertindak arogan hingga menabrak mobil Brio kuning di depannya. Si sopir juga nampak turun kemudian merusak Brio pakai parang.Sebelum menghantam mobil Brio tersebut, si pengendara Fortuner terekam kamera mengamuk hingga merusak kaca dan menendang pintu mobil Brio. Terakhir, kasus ini telah ditangani Polres Jakarta Selatan.Baca JugaTingkatkan Motivasi Scholarship Hunters, PMN Adakan Seminar BeasiswaKedua pengemudi telah dipertemukan di Polres dan dimediasi oleh polisi. Setelah itu polisi membebaskan keduanya. Namun kali ini giliran Polres Jaksel yang dibully di Twitter.Menabrak mobil orang. Datang dan diperiksa di Polres Jaksel. Lalu dia pulang. Sungguh aneh Kok bisa seperti itu , tulis akun Sukardi.PRESISI sekali ya Pak ListyoSigitP Hukum Hanya berlaku untuk rakyat jelantah. Sopir Fortuner Penabrak Mobil Datang ke Polres Jaksel, Diperiksa Lalu Pulang. Setelah diperiksa, polisi pun memulangkan yang bersangkutan GR Pulang, karena pemeriksaan sudah selesai, tulis akun Aryprasetyo.Pagi ini sy kontak Kapolres Jaksel, tanya kenapa sopir Fortuner tdk ditahan. Dijelaskan Pasal yg dikenakan KUHP dg ancaman pidana tahun bulan, krnnya penyidik tdk bisa lakukan penahanan. Polres Jaksel tetap akan lanjutkan proses hukumnya. DivHumas_Polri, tulis akun politisi PPP arsul_sani.Sebelumnya, RUDI VALINKA pemilik akun kurawa juga menulis kalau pengemudi Fortuner itu sebenarnya sudah ditangkap. Hal itu disampaikannya lewat unggahan Twitternya.Baca Juga Tips Mengurangi Sifat People Pleasure dalam Dirimu, Yuk TerapkanAlhamdulillah Pemilik Fortuner Arogan B SJD sudah diamankan di Mapolres Jaksel ..Sedang dalam proses lidik dan akan diumumkan ke publik secepatnya.. Salut dengan kecepatan respon jajaran Polres Jaksel , tulisnya.",negative
63f89d0671027138bc556ea1,2/13/23 12:40,7859,suara.com,news,,"Suara.com Aksi di luar nalar kembali terjadi, lagilagi pelakunya adalah pengemudi mobil mewah, kali ini jenis Toyota Fortuner. Aksinya mengamuk di jalanan viral di media sosial pada Minggu .Kekinian polisi telah memeriksa pelaku si pengendara Fortuner, bahkan disebut sudah dipertemukan dengan korban.Diketahui, beredar video seorang pengemudi Fortuner dengan pelat nomor B SJD merusak dan menabrak mobil Honda Brio milik pengemudi lain di Jalan Senopati, Kebayoran Baru, Jakarta Selatan. Peristiwa ini terekam kamera hingga videonya viral di media sosial.Berdasar kronologi yang diceritakan korban bernama Ari Widianto lewat akun Twitter ari, peristiwa ini disebutnya terjadi di depan Office , Senopati, Kebayoran Baru, Jakarta Selatan, pada Minggu dini hari sekira pukul . WIB.Baca Juga Viral Pengemudi Fortuner Ngamuk Rusak dan Tabrak Mobil di SenopatiTadi pagi sekitar pukul . mobil saya dirusak oleh pengemudi Fortuner. Awal mulai mobil tersebut melawan arah di depan Office , tutur ari.Kata dia, saat itu ia hendak melintas menggunakan mobil Honda Brio berpapasan dengan mobil Fortuner tersebut yang melawan arah. Dia selanjutnya memberikan isyarat berupa lampu dim ke arah mobil Fortuner dengan harapan diberi ruang jalan.Namun, kata Ari, pengemudi Fortuner tetap diam tak memberikan ruang jalan bagi kendaraannya. Pengemudi Fortuner menurutnya baru memberikan ruang jalan setelah melontarkan katakata kasar.Diberi dim tapi tidak mau minggir. Akhirnya mau minggir setelah mengeluarkan katakata kasar, ungkap Ari.Namun masalah sebenarnya baru dimulai, pengemudi Fortuner tersebut ternyata mengejar Ari lalu merusak bagian kaca depan mobilnya menggunakan pedang samurai dan airsoft gun. Bahkan setelah merusak, pengemudi Fortuner tersebut sempat menabrakan mobilnya ke mobil Brio milik Ari.Baca Juga Ngamuk Bawa Airsoft Gun usai Ditegur Lawan Arah, Sopir Fortuner Serang Pemobil Lain Membabi ButaPelaku tindak perusakan di Senopati tadi pagi membawa airsoft gun dan samurai untuk merusak mobil, katanya.Selain kaca depan saya dirusak, pelaku juga menabrak mobil. Sehingga body penyok dan kaca depan hancur, sambung dia.Pengemudi Fortuner Diperiksa PolisiPolisi sendiri membenarkan adanya laporan atas peristiwa tersebut. Kapolres Metro Jakarta Selatan, Kombes Ade Ary Syam mengatakan, sang pengemudi Fortuner atas inisiatif sendiri datang ke Polres Jaksel.Kami telah memeriksa terlapor yang datang dengan kooperatif tadi sore ke Polres, kata Ade sebagaimana dilansir Antara, Minggu.Menurut dia, antara korban berinisial A dan terlapor berinisial GR sempat dipertemukan untuk melakukan musyawarah, namun pihak korban masih meminta waktu untuk berpikir terlebih dahulu.Sementara itu, Kasi Humas Polres Metro Jaksel AKP Nurma Dewi menambahkan, masih memeriksa dan belum bisa memastikan status terlapor saat ini. Namun, korban sudah dimintai keterangan usai melaporkan kejadian pada Minggu dini hari tersebut.Bikin Geram Influencer Hingga PolitisiUlah sang pengemudi Fortuner yang viral di media sosial itu memantik kegeraman publik, bahkan influencer hingga politisi.Kalau bisa jangan damai, suruh nginep dulu beberapa tahun di prodeo biar jadi pelajaran buat pengemudi arogan lainnya. Multi pasal itu, tulis salahs satu influencer Ridwan Hanif melalui akun Twitternya ridwanhr.Tak hanya influencer otomotif, cuitan Ari tersebut juga direply oleh politisi Partai Demokrat Jansen Sitindaon.Gila benar sih ini. Mencekam benar jika kita yg didalam mobil kuning ini. Tidak cukup UU Lalin, Pidananyapun harus jalan ini. Kalau sampai pengadilan, hakim harus cabut izinhak mengemudi orang ini. Bahaya benar orang gini dijalanan. Emosi tak terkendali. Kami bersamamu mas Ari tulisnya dalam akun jansen_jsp.Selain itu, komika Gilang Bhaskara turut geram, ia mengatakan, jika sang pengemudi Fortuner tersebut tidak lazim melakukan hal tersebut.Orang sakit. Semoga kita semua dijauhi dari orangorang seperti pengemudi Fortuner ini kalo di jalan, tulis pemilik akun gilbhas.",negative
63f89cfd71027138bc554ce7,2/13/23 22:01,7859,suara.com,news,,"Suara.com Anggota Fraksi PSI DPRD DKI Jakarta, Justin Adrian Untayana, turut menyoroti aksi brutal pengendara mobil Fortuner di Jalan Senopati, Jakarta Selatan. Justin berharap ada tindakan tegas dari aparat kepolisian atas pelaku kejadian tersebut.Menurut Justin, aparat kepolisian tidak boleh memberikan toleransi terhadap pelaku. Bahkan, kasus ini harus diteruskan ke ranah hukum dan tidak boleh selesai hanya dengan meminta maaf saja.Aksi Koboi tersebut tidak boleh ditolerir di DKI Jakarta, dan saya sangat berharap agar kasus ini tidak menguap semudah permintaan maaf diatas materai, ujar Justin kepada wartawan, Senin .Ia juga mengingatkan agar polisi bijak dalam menangani delikdelik murni sesuai ketentuan hukum pidana yang berlaku. Apalagi terdapat beberapa lapis pasal yang dapat dikenakan terhadap terduga pelaku.Baca Juga Sempat Diperiksa Kasus Serang Pemobil Lain, Polisi Lepas Lagi Sopir Fortuner Arogan di Senopati Kami Pulangkan DuluMulai dari dugaan pengerusakan, kepemilikan senjata api, senjata tajam, pelanggaran lalu lintas, dan lain sebagainya.Ketegasan polisi dalam penegakkan hukum adalah preseden vital untuk tegaknya disiplin dan supremasi hukum di DKI Jakarta. ucapnya.Saya sendiri selaku DPRD DKI siap membantu korban dengan menyediakan jasa penasehat hukum bilamana diminta. katanya menambahkan.Jika nantinya berakhir damai hanya dengan permintaan maaf, Justin menyamakan aparat kepolisian dengan juru damai yang menyelesaikan kasus di tingkat RT.Apabila penyelesaian Aksi Koboi di Senopati tersebut hanya berujung diatas materai, maka saya kira peran polisi dalam menyikapi delik murni berlapis tidak ada bedanya dengan juru damai antar warga di tingkat RT, pungkasnya.Baca Juga Soroti Aksi Brutal Sopir Fortuner Serang Mobil Lain di Senopati, Mahfud MD Seperti Film Gangster YaViralSebelumnya, aksi di luar nalar kembali terjadi, lagilagi pelakunya adalah pengemudi mobil mewah, kali ini jenis Toyota Fortuner. Aksinya mengamuk di jalanan viral di media sosial pada Minggu .Kekinian polisi telah memeriksa pengendara Fortuner pelaku pengerusakan mobil Brio, bahkan disebut sudah dipertemukan dengan korban.Diketahui, beredar video seorang pengemudi Fortuner dengan pelat nomor B SJD merusak dan menabrak mobil Honda Brio milik pengemudi lain di Jalan Senopati, Kebayoran Baru, Jakarta Selatan. Peristiwa ini terekam kamera hingga videonya viral di media sosial.Berdasar kronologi yang diceritakan korban bernama Ari Widianto lewat akun Twitter ari, peristiwa ini disebutnya terjadi di depan Office , Senopati, Kebayoran Baru, Jakarta Selatan, pada Minggu dini hari sekira pukul . WIB.Baca Juga Viral Pengemudi Fortuner Ngamuk Rusak dan Tabrak Mobil di SenopatiTadi pagi sekitar pukul . mobil saya dirusak oleh pengemudi Fortuner. Awal mulai mobil tersebut melawan arah di depan Office , tutur ari.Kata dia, saat itu ia hendak melintas menggunakan mobil Honda Brio berpapasan dengan mobil Fortuner tersebut yang melawan arah. Dia selanjutnya memberikan isyarat berupa lampu dim ke arah mobil Fortuner dengan harapan diberi ruang jalan.Namun, kata Ari, pengemudi Fortuner tetap diam tak memberikan ruang jalan bagi kendaraannya. Pengemudi Fortuner menurutnya baru memberikan ruang jalan setelah melontarkan katakata kasar.Diberi dim tapi tidak mau minggir. Akhirnya mau minggir setelah mengeluarkan katakata kasar, ungkap Ari.Namun masalah sebenarnya baru dimulai, pengemudi Fortuner tersebut ternyata mengejar Ari lalu merusak bagian kaca depan mobilnya menggunakan pedang samurai dan airsoft gun. Bahkan setelah merusak, pengemudi Fortuner tersebut sempat menabrakan mobilnya ke mobil Brio milik Ari.Baca Juga Ngamuk Bawa Airsoft Gun usai Ditegur Lawan Arah, Sopir Fortuner Serang Pemobil Lain Membabi ButaPelaku tindak perusakan di Senopati tadi pagi membawa airsoft gun dan samurai untuk merusak mobil, katanya.Selain kaca depan saya dirusak, pelaku juga menabrak mobil. Sehingga body penyok dan kaca depan hancur, sambung dia.",negative
63f8a20671027138bc6cff64,2/13/23 20:40,7860,suara.com,news,,"Suara.com GR , sopir mobil Toyota Fortuner terduga pelaku perusakan terhadap mobil Honda Brio di Jalan Senopati, Kebayoran Baru, Jakarta Sekatan telah dipulangkan usai menjalani pemeriksaan sebagai terlapor di Polres Metro Jakarta Selatan.Kapolres Metro Jakarta Selatan Kombes Ade Ary Syam Indradi menyebut perkara tersebut telah ditingkatkan ke tahap penyidikan, seusai melakukan pemeriksaan terhadap GR sebagai terlapor.Jadi kami kan sudah interogasi, sudah gelar naik sidik. Korban minta pulang dulu. Pasalnya kan KUHP, jadi kami pulangkan dulu terlapor, kata Ade Ary saat dihubungi wartawan pada Senin .Dia menyebut alasan terlapor dipulangkan karena merujuk pada pasal yang digunakan yakni Pasal KUHP. Isi pasal tersebut berbunyi Barangsiapa dengan sengaja dan dengan melawan hukum membinasakan, merusak, membuat sehingga tidak dapat dipakai lagi atau menghilangkan sesuatu barang yang sama sekali atau sebagiannya kepunyaan orang lain, dihukum penjara selamalamanya dua tahun delapan bulan atau denda sebanyakbanyaknya Rp. , empat ribu lima ratus rupiah.Baca Juga Pengendara Fortuner Perusak Mobil Brio di Senopati Diperiksa PolisiNamu Polres Metro Jakarta Selatan memastikan proses hukum terhadap terlapor tetap berjalan.Proses hukum kami tetap lanjutkan, tapi ancamannya itu, kata Ade Ary.ViralBerdasar kronologi yang diceritakan korban bernama Ari Widianto lewat akun Twitter ari, peristiwa ini disebutnya terjadi di depan Office , Senopati, Kebayoran Baru, Jakarta Selatan, pada Minggu dini hari tadi sekira pukul . WIB.Tadi pagi sekitar pukul . mobil saya dirusak oleh pengemudi Fortuner. Awal mulai mobil tersebut melawan arah di depan Office , tutur ari.Baca Juga Tabrak hingga Ancam Pengemudi Brio Pakai Airsoft Gun, Polisi Buru Sopir Fortuner Arogan di SenopatiAri mengaku, ketika itu hendak melintas menggunakan mobil Honda Brio berpapasan dengan Fortuner tersebut yang melawan arah. Dia selanjutnya memberikan isyarat berupa lampu dim ke arah mobil Fortuner dengan harapan diberi ruang jalan.",negative
63f89cfd71027138bc554cd3,2/13/23 22:23,7859,suara.com,news,,"Suara.com GR pengemudi mobil Toyota Fortuner, pelaku perusakan mobil Honda Brio di Jalan Senopati, Kebayoran Baru, Jakarta Selatan Jaksel ternyata mahasiswa S yang baru lulus kuliah.Kapolres Metro Jakarta Selatan Kombes Ade Ary Syam Indradi mengatakan, GR saat ini sedang menjalani magang. Namun, Ade Ary tidak mengungkap perusahaan GR magang dan asal universitasnya.Sampai dengan saat ini, data yang kami punya, adalah namanya GR kerjaan sedang magang baru lulus S, kata Ade Ary di Kantor Polres Jakarta Selatan pada Senin .Kepolisian telah melakukan pemeriksaan terhadap GR dan status perkara saat ini telah ditingkatkan ke penyidikan. Meski demikian, GR masih berstatus saksi dan telah dipulangkan.Baca Juga Kicauan Akun MPR Minta Pemilik Brio Jangan Damai Usai Ditabrak Fortuner Tibatiba Hilang, Netizen Pelaku Mungkin SirkelnyaAde Ary memastikan penyidik Polres Metro Jakarta Selatan tetap mendalami kasus ini.Proses hukum kami tetap lanjutkan, ujarnya.Selain itu, mobil Fortuner pelaku sudah disita kepolisian sebagai barang bukti, termasuk senjata tajam dan benda yang diduga sebagai senjata api yang digunakan GR merusak mobil Honda Brio milik korban bernama Ari Widianto.Terkait alat yang diduga senjata api, Ade Ary menyebut alat itu merupakan mainan yang dibeli GR dari salah satu toko online.Benda replika, ini kami akan lakukan pemeriksaan secara laboratories, ini terbuat dari plastik, sebutnya.Baca Juga Sekilas Profil Pengemudi Fortuner Perusak Brio di Kawasan Senopati Mahasiswa Baru Lulus Sedang MagangViral di Media SosialBerdasar kronologi yang diceritakan korban bernama Ari Widianto lewat akun Twitter ari, peristiwa ini disebutnya terjadi di depan Office , Senopati, Kebayoran Baru, Jakarta Selatan Jaksel pada Minggu dini hari tadi sekira pukul . WIB.Tadi pagi sekitar pukul . mobil saya dirusak oleh pengemudi Fortuner. Awal mulai mobil tersebut melawan arah di depan Office , tutur ari.Ari mengaku, ketika itu hendak melintas menggunakan mobil Honda Brio berpapasan dengan Fortuner tersebut yang melawan arah.Dia selanjutnya memberikan isyarat berupa lampu dim ke arah mobil Fortuner dengan harapan diberi ruang jalan.Namun, kata Ari, pengemudi Fortuner tetap diam tak memberikan ruang jalan bagi kendaraannya. Pengemudi Fortuner menurutnya baru memberikan ruang jalan setelah melontarkan katakata kasar.Diberi dim tapi tidak mau minggir. Akhirnya mau minggir setelah mengeluarkan katakata kasar, beber Ari.Tak hanya itu, pengemudi Fortuner tersebut ternyata mengejar Ari, lalu merusak bagian kaca depan mobilnya menggunakan samurai dan airsoft gun. Bahkan setelah merusak, pengemudi Fortuner tersebut menabrakkan mobilnya ke mobil Brio milik Ari.Pelaku tindak pengerusakan di Senopati tadi pagi membawa airsoft gun dan samurai untuk merusak mobil, ungkapnya.Selain kaca depan saya dirusak, pelaku juga menabrak mobil. Sehingga body penyok dan kaca depan hancur, katanya.",negative
63e733ba71027138bceb2608,2/11/23 20:18,715,who is in Paris?,twitter,male,AbiddinYusof Freaktablah malaysiakini anwaribrahim Bodoh dah kata dah Ron ikut Harga pasaran. Mcm mana kerajaan boleh turun Harga. Depa boleh turun Ron yg dibekalkan petronas di kawal oleh kerajaan. Hang ni bodoh ke . Tolong la buat research dulu. Pas semua bawa bmw pakai Ron tak bantu walaun miskin mcm hang ke,negative
6558ea4f7be0446d938dcd3a,2/12/23 19:08,8790,bb GXP,twitter,n/a,apelagi nih abbriev dari TRDTRD Toyota Rusak DibenerinTRD Taunya Rusak DoangTRD Toyota Rakitan DaihatsuTRD Toyota Ramah DikantongTRD ,negative
6558ea4f7be0446d938dcdc0,2/12/23 23:39,8790,Damendra,twitter,male,ari TMCPoldaMetro ListyoSigitP satlantasmetro Buat jelek nama fortuner ni orang...toyota bisa Somasi ni,negative
6558cb477be0446d93f3a81a,2/12/23 22:27,9463,ES TEH TAWAR :),twitter,female,"ari TMCPoldaMetro ListyoSigitP satlantasmetro Pihak Toyota apa tidak mau mempertimbangkan untuk mengadakan test kejiwaan kepada setiap calon pembeli fortuner, ya Pertanyaan ini patut diajukan kepada pihak Mitsubishi pajero sport juga sih. Juga utk penjual stiker cutting harley davidson. Juga utk penjual lampu strobo.",negative
63e742c771027138bc30d20b,2/11/23 21:16,5837,sabo,twitter,n/a,"Askrlfess coba kalo nabrak pajerofortuner, pasti sopirny nga terima trus singany diajak ribut",negative
63e7111671027138bc42ebf4,2/11/23 17:42,5837,Name cannot be blank,twitter,n/a,"Askrlfess Kira kalo singanya nabrak mobil Pajero atau Fortuner, pemilik mobilnya marah turun sambil bawa senjata ngga ya ",negative
65199c6fca55f77d06bf4a15,2/12/23 8:42,9314,Kayis EITHER WAY,twitter,male,"Askrlfess Ngilu bgt liatnya sialan, mana Tesla ",negative
63e7184271027138bc668cc1,2/11/23 18:16,5837,alpin,twitter,male,"Askrlfess Sukur cuma nabrak Yaris, kalo nabrak Pajero ato Fortuner udah adu mekanik kali",negative
63e74c6371027138bc5ed997,2/11/23 14:00,6418,Meduk TV,youtube,n/a,"Baru di Inspeksi Avanza Kilometernya puteran parah hatihati Beli Mobil Second Hallo sahabat Meduk TVkali ini Meduk tv akan memberikan informasi seputar mobil second agar tidak salah dalam membeliternyata mobil Avanza tahun baru dibeli kilometernya udah puteran, dan masih banyak lagi",negative
63e74f9471027138bc74f514,2/11/23 17:00,5839,Zahra official,youtube,female,Bikin tegang vitara vs ertiga oleng akhirnya masuk ke stall juga pengecekan vitara dan ertigagrandvitara servicetuneup transmission,negative
63e73e0071027138bc1ae975,2/11/23 20:58,5837,Munier,twitter,n/a,Harusnya pemilik mobil ini turun dan minta ganti rugi ke yang nabrakmungkin karena pemilik mobil itu orang baik jadi gak diambil pusingcoba itu yang ditabrak Pajero atau Fortunerpasti yang nabrak udah jadi tersangka httpst.coEpuyIfNt,negative
63e728fb71027138bcb7e513,2/11/23 19:31,5837,poison boy,twitter,male,idextratime tanyakanrl itu kalo nabrak pajero atau fortuner,negative
6558e99f7be0446d938a9ecd,2/13/23 4:58,9464,HR-Z,twitter,n/a,Kabarnya pihak toyota menyesal membuat mobil fortuner..,negative
63ea6d5e71027138bcf87f32,2/14/23 1:22,5837,Tribun MedanTV,youtube,n/a,"Aksi Brutal Sopir Fortuner Rusak Taksi Online Bisa Tersangka, Polisi Temukan Dugaan Tindak Pidana TRIBUNMEDAN.com Usai viral di media sosial, Kepolisian akhirnya menaikkan status kasus pengemudi Fortuner berinisial GR merusak mobil taksi online ke tahap penyidikan. Kapolres Metro Jakarta Selatan Kombes Ade Ary Syam mengungkapkan, status kasus ini dinaikkan pada Senin dini hari setelah polisi melakukan gelar perkara. Ade menyebut bahwa penyidik telah menemukan adanya dugaan tindak pidana yang dilakukan oleh Sopir Fortuner GR terhadap korban.Pihak kepolisian kini telah menyita berbagai barang bukti, antara lain mobil Fortuner, mobil Brio, senjata airsoft gun, dan pedang anggar. Selain itu, Polres Metro Jakarta Selatan juga melakukan tes urine kepada GR. Hal ini dilakukan guna mencari tahu apakah ada kemungkinan faktor lain yang menyebabkan sopir melakukan insiden brutal tersebut.Baca selengkapnya di www.tribunmedan.com",negative
63ea572271027138bc89c3ef,2/14/23 5:26,5837,𝓣𝓪𝓽𝓲𝓪𝓷𝓪,twitter,n/a,ArditErwandha kalo nabrak Pajero atau Fortuner Lo abis sih nga ,negative
63ea6ca471027138bcf2852b,2/14/23 6:55,5837,Komeng,twitter,male,Bangsaaat udah wibu militer nabrak orang pake fortuner lagi. Triple sin httpst.coiaXdGaoAC,negative
63ea6d5e71027138bcf87e45,2/14/23 1:13,5837,Tribun Ternate,youtube,n/a,"Identitas Pengemudi Fortuner Arogan yang Rusak Mobil Brio Kuning Terungkap TRIBUNVIDEO.COM, KEBAYORAN BARU Identitas pengemudi Toyota Fortuner yang merusak mobil Honda Brio di kawasan Senopati, Kebayoran Baru, terungkap.Peristiwa itu terjadi pada Minggu dini hari sekitar pukul . WIB.Kasat Reskrim Polres Metro Jakarta Selatan Kompol Irwandhy Idrus mengatakan, pengemudi Fortuner itu adalah pemuda berinisial GR .Terlapor inisial GR yang merupakan lulusan S di salah satu perguruan tinggi, kata Irwandhy kepada wartawan, Senin .Beberapa jam setelah peristiwa tersebut, GR menyerahkan diri ke Polres Meto Jakarta Selatan.Terlapor datang ke Polres Metro Jakarta Selatan dengan kooperatif untuk dilakukan pemeriksaan, ungkap Irwandhy.Menurut Irwandhy, kedua belah pihak sempat melakukan musyawarah. Namun, korban meminta waktu untuk berpikir.Dalam proses penanganannya, kedua pihak sempat melakukan musyawarah. Namun pihak korban minta waktu untuk berpikir terlebih dahulu, ujar dia.Sebelumnya, video yang merekam aksi arogan pengemudi Fortuner tersebut viral di media sosial.Dalam video tersebut, pengemudi Fortuner itu mengamuk secara brutal dengan merusak mobil Brio berwarna kuning.Pelaku terlihat turun dari kendaraannya dan mencoba membuka pintu mobil Brio sambil menodongkan airsoft gun.Pelaku juga menendang pintu Brio sebelah kiri, lalu memukul kaca samping dan depan mobil tersebut.Ia kemudian kembali ke mobilnya untuk mengambil pedang samurai.Setelahnya, pengemudi Fortuner itu menghancurkan kaca depan mobil Brio menggunakan pedang tersebut.Korban bernama Ari Widianto mengatakan, kejadian bermula ketika laju kendaraannya terhalang mobil Fortuner yang dikemudikan pelaku.Ari kemudian menyalakan lampu dim karena pengemudi Fortuner berkendara dengan melawan arah.Pelaku pun kembali ke jalur yang benar. Namun, tak lama kemudian pengemudi Fortuner itu mengejar mobil korban hingga melakukan perusakan.Dia turun membawa air soft gun dan menggedor jendela pintu kiri mobil. Pelaku kembali ke mobilnya, mengambil samurai, dan memukulkan samurainya ke kaca depan mobil, kata Ari. Artikel ini telah tayang di TribunJakarta.com dengan judul Terungkap Identitas Pengemudi Fortuner Arogan yang Rusak Mobil Brio, Ternyata Lulusan PTN, httpsjakarta.tribunnews.comterungkapidentitaspengemudifortuneraroganyangrusakmobilbrioternyatalulusanptn.Penulis Annas Furqon Hakim Editor Satrio Sarwo TrengginasVideo Production Tri Susilo Mardhani",negative
63ea5e4d71027138bcac9dad,2/14/23 5:50,5837,Janggan Asmarasanta,twitter,n/a,"ini bawa airsoftgun, bawa sajam, rusak mobil orang ga ditahan,kemaren yg demo di kantor AremafcOfficial ribut langsung di bui dg ancaman thn. mungkin salahnya suporter kemaren pada ga bawa fortunerparejo sih kayaknya.. gitu ngga Pak DivHumas_Polri TMCPoldaMetro httpst.coNOIhaTvVku",negative
63ea598671027138bc961442,2/14/23 5:28,5837,Menyan,twitter,n/a,"Irwanyah Jika menabrakkan mobil Fortuner atau ambil samurai utk menyerang korban memenuhi syarat pasal ttg percobaan pembunuhan, ancaman hukuman max . Jika tdk dihukum keras pelaku kesombongan dg mengancam jiwa orang lain akan makin banyak",negative
63ea6ca471027138bcf284e6,2/14/23 6:56,5837,BeritaSatu,twitter,n/a,"Jadi Tersangka, Sopir Fortuner Arogan yang Rusak Brio Ditahan httpst.cociLHCHit",negative
